39001 39001 0
45244 45244 0
5115 5115 1.453788e-16
38504 38504 0
40951 40951 0
40217 40217 0
37000 37000 0
25530 25530 1.453788e-16
36501 36501 0
5604 5604 1.763328e-15
22739 22739 1.453788e-16
35383 35383 0
43069 43069 0
37955 37955 0
42508 42508 0
9310 9310 1.453788e-16
34604 34604 0
3284 3284 2.14666404743367e-12
1741 1741 2.14666404743367e-12
34623 34623 0
6377 6377 1.453788e-16
37289 37289 0
43492 43492 0
39061 39061 0
787 787 2.14666404743367e-12
25192 25192 2.14666404743367e-12
32998 32998 0
3260 3260 2.14666404743367e-12
42185 42185 0
40024 40024 0
29402 29402 1.453788e-16
1407 1407 1.453788e-16
28509 28509 1.453788e-16
34851 34851 0
35818 35818 0
22647 22647 2.14666404743367e-12
21437 21437 1.763328e-15
41633 41633 0
17969 17969 2.14666404743367e-12
36291 36291 0
35625 35625 0
33315 33315 0
33132 33132 0
10983 10983 2.14666404743367e-12
35909 35909 0
40900 40900 0
18292 18292 1.763328e-15
38509 38509 0
42682 42682 0
40652 40652 0
38359 38359 0
9378 9378 1.763328e-15
8815 8815 1.453788e-16
45030 45030 0
20844 20844 1.453788e-16
35365 35365 0
43267 43267 0
38561 38561 0
16102 16102 2.14666404743367e-12
32100 32100 0
27005 27005 1.453788e-16
16413 16413 1.453788e-16
44023 44023 0
42417 42417 0
35656 35656 0
357 357 2.14666404743367e-12
22577 22577 1.453788e-16
36953 36953 0
231 231 2.14666404743367e-12
35290 35290 0
4400 4400 1.453788e-16
20387 20387 1.453788e-16
6650 6650 2.14666404743367e-12
38650 38650 0
14942 14942 1.453788e-16
28763 28763 1.453788e-16
18777 18777 2.14666404743367e-12
16417 16417 1.453788e-16
36768 36768 0
44417 44417 0
21127 21127 1.453788e-16
34596 34596 0
43504 43504 0
41187 41187 0
20968 20968 2.14666404743367e-12
25220 25220 2.14666404743367e-12
20906 20906 1.453788e-16
8359 8359 2.14666404743367e-12
40434 40434 0
34122 34122 0
5650 5650 2.14666404743367e-12
38260 38260 0
44623 44623 0
17841 17841 1.453788e-16
18324 18324 1.453788e-16
37987 37987 0
18684 18684 2.14666404743367e-12
45452 45452 0
12712 12712 2.14666404743367e-12
31164 31164 0
